postId,url,time,text,likes,shares,comments,isVideo,viewsCount
805370894957941,https://www.facebook.com/reel/2654284391397715/,2024-03-15T12:16:14.000Z,team anime ready game bring maxfashion teensfashion,97,1,4.0,True,1461.0
804494855045545,https://www.facebook.com/reel/1488814675389961/,2024-03-14T05:42:44.000Z,perfectly oversized tee thatll help keep calm even bright sun maxfashion teensfashion,84,1,2.0,True,2162.0
803266901835007,https://www.facebook.com/reel/1104183334110880/,2024-03-12T06:09:29.000Z,latest coord set resort shirt make dive vacation mode maxfashion teensfashion,106,3,4.0,True,2848.0
802685278559836,https://www.facebook.com/reel/1095927084952060/,2024-03-11T05:00:32.000Z,set flow style super cool fresh coords maxfashion teensfashion,99,2,2.0,True,2096.0
800502158778148,https://www.facebook.com/maxfashions/posts/pfbid02Tpa5w6uXTX8UDaPt4mdAiw92SbFfHhPwDzRGvD6LtgJ4ke2yjaeYTq7uvz8TQL2Kl,2024-03-07T12:21:36.000Z,let young one fun weve taken care comfort maxfashion kidswear,83,0,2.0,False,
800506788777685,https://www.facebook.com/maxfashions/posts/pfbid0DYeho8oLm2dAsgLNbyqDrvmmVQdK8qhLNVPtWJMKBnxPP33ny9gL1aY6vAdtAYCal,2024-03-07T12:28:15.000Z,time season maxfashion thepopdrop kidswear,69,0,2.0,False,
800509915444039,https://www.facebook.com/maxfashions/posts/pfbid02RDXvx3kKMut7u15BkWHxwiytVDnPQMunCLJt1Sw4541fQUv9nD5rdujvFiDWMh5el,2024-03-07T12:32:14.000Z,spring air vibrant colour pattern maxfashion thepopdrop kidswear,71,0,,False,
797352962426401,https://www.facebook.com/reel/2160908344247138/,2024-03-02T04:48:30.000Z,blossom bloom nature paint hue happiness munchkins ready steal spotlight freshest spring outfit maxfashion stylespotlight kidswear spring24,104,0,,True,1996.0
796968005798230,https://www.facebook.com/maxfashions/posts/pfbid0hwRsfvoqonQPoE6cznnt2zB9qGqEFu1tMnvngqKBAmM8ZNGEjUe285f8iwaYCZP9l,2024-03-01T13:38:46.000Z,coord set bright spring sun ready hop season one bus ride time maxfashion coords kidswear,92,2,2.0,False,
795683922593305,https://www.facebook.com/reel/369364902557786/,2024-02-28T11:59:58.000Z,craftcore fit nod carefree summery day lie ahead get ready dance sun maxfashion womenswear craftcore,114,1,27.0,True,1762.0
794381786056852,https://www.facebook.com/reel/2663636163789269/,2024-02-26T04:30:23.000Z,stop youre 90 themed collection steal show everything wardrobe dream made maxfashion womenswear 90sfashion,102,4,16.0,True,1309.0
793583839469980,https://www.facebook.com/maxfashions/videos/705767605068338/,2024-02-25T04:30:01.000Z,springtime fashion forecast 100 chance slayage grab shade get bright maxfashion womenwear spring24,163,6,17.0,True,3052.0
792928286202202,https://www.facebook.com/reel/296961786735703/,2024-02-23T15:02:32.000Z,closet filled laughter wardrobe bursting wonder little crew twinning colorful coord set turning every moment coordinated masterpiece maxfashion stylespotlight kidswear,284,2,15.0,True,1696.0
792281276266903,https://www.facebook.com/reel/1369486097266554/,2024-02-22T14:34:27.000Z,wrapped grand celebration max fashion 500th store pune let tell vibe unmatched cutting ribbon discovering trendiest style blast thanks everyone joined fun watch catch highlight relive fashion fiesta maxfashion maxfashion500 pune milestone,250,7,38.0,True,6873.0
791656856329345,https://www.facebook.com/reel/718542866780359/,2024-02-21T13:47:28.000Z,style secret trend prediction spilling tea thing fabulous one episode time twinning winning month vibe whether youre getting ready brunch hitting dance floor coords new style bffs maxfashion stylespotlight coordsetforwomen,26341,4,16.0,True,139599.0
789058626589168,https://www.facebook.com/maxfashions/posts/pfbid02P68JP2tzJkBesUXJdtZ8BagNrwE3yUVi9gueyKP5Nbr2S7mFHJ4Z3vuepPFSsk4Zl,2024-02-17T05:08:50.000Z,max fashion 500th store outfit exciting last series binge warning may cause spontaneous dance move maxfashion500 maxfashion,95,1,22.0,False,
789058323255865,https://www.facebook.com/maxfashions/posts/pfbid02xVx5RwGsTJyF4HsMnkiosALcZecwG39PkR5RviJprZbXKvbjGQsjoieXXKnEkR7xl,2024-02-17T05:08:05.000Z,warning post may cause sudden outbreak excitement 500 shade fabulous hitting max fashion newest store passport chic side life ready slay maxfashion maxfashion500,67,0,4.0,False,
788449316650099,https://www.facebook.com/reel/259967610475203/,2024-02-16T06:01:15.000Z,casually saving world maybe universe rick morty touch uchiha magic ordinary extraordinary tee ready grab favorite character maxfashion menswear charactertees,67,2,8.0,True,1375.0
785124046982626,https://www.facebook.com/reel/746968100741989/,2024-02-11T04:31:10.000Z,chillin oversized lane comfort meet cool tee whole mood ready rock oversized vibe maxfashion menswear oversizedtshirts,89,1,12.0,True,1559.0
784453177049713,https://www.facebook.com/reel/306886229031240/,2024-02-10T04:31:09.000Z,ready affair fall love quirky snitch peanut character tshirts wear fandom sleeve literally one picking maxfashion fashion womenwear max,65,1,7.0,True,1060.0
782624747232556,https://www.facebook.com/maxfashions/posts/748420230291874:748420230291874,2024-02-07T12:19:34.000Z,,70,0,6.0,False,
782043833957314,https://www.facebook.com/maxfashions/videos/912260376927106/,2024-02-06T14:57:08.000Z,tiny foot big laugh whole lot style check kid collection laughter best accessory giggle must head max fashion add playful flair little one wardrobe maxfashion kid new freshstyles,89,3,1.0,True,1749.0
778820640946300,https://www.facebook.com/maxfashions/videos/697329229222010/,2024-02-01T12:21:16.000Z,utility pant look theyre whole mood ready effortlessly cool vibe yeah thought pair em fave graphic tee crop top even oversized hoodie said cant,64,1,12.0,True,2224.0
778586707636360,https://www.facebook.com/reel/1140060067360934/,2024-02-01T04:30:59.000Z,chillin oversized lane comfort meet cool tee whole mood ready rock oversized vibe maxfashion menswear oversizedtshirts,88,2,8.0,True,1291.0
778274151000949,https://www.facebook.com/reel/2106507479807470/,2024-01-31T15:05:03.000Z,ready affair fall love quirky snitch peanut character tshirts wear fandom sleeve literally one picking maxfashion fashion womenwear max,58,1,5.0,True,1585.0
776057824555915,https://www.facebook.com/reel/913942473798566/,2024-01-28T07:35:19.000Z,make max fashion get ready make statement thats bold spirit dress youve eyeing yeah theyre within reach favorite fit jawdropping 50 70 sale partayyy dance way checkout rush max fashion today maxfashion republicsale fashionsale longweekendsale,68,3,6.0,True,3635.0
775404881287876,https://www.facebook.com/reel/354645374172883/,2024-01-27T06:32:16.000Z,imagine walking store favorite fit flat 50 70 sound unreal right aint kidding republic sale max fashion rush max fashion weekend grab favorite theyre gone maxfashion menswear last2days fashionsale,61,0,4.0,True,1763.0
774944188000612,https://www.facebook.com/reel/393730146488178/,2024-01-26T13:30:53.000Z,little legend big celebration tiny tot spirited toddler weve got perfect fit flat 50 70 make day extra special rush max fashion long weekend maxfashion maxfashionindia republicsale kidswear,79,3,6.0,True,2079.0
774856758009355,https://www.facebook.com/reel/1878426819259085/,2024-01-26T10:30:56.000Z,republic day friday like fashion cue universe whether youre brunching chillin hitting dance floor casual fit secret weapon every moment oh best part grab walk max fashion grab favorite today maxfashion maxfashionindia republicsale,59,0,1.0,True,1433.0
773612931467071,https://www.facebook.com/reel/1045213733425663/,2024-01-24T13:34:59.000Z,winter outfit turn frosty day epic adventure slide flurry fun enjoy last day winter fullest head max fashion explore favorite maxfashion kidswear maxpriceminprice,77,0,1.0,True,2088.0
772312198263811,https://www.facebook.com/reel/686254190361971/,2024-01-22T11:47:48.000Z,little one rockstar making weve got fit match beat bright hoodies comfy sweater dress watch dance life style flair explore favorite max fashion today,86,1,1.0,True,1347.0
771706448324386,https://www.facebook.com/reel/369695772438605/,2024-01-21T12:30:23.000Z,nailing perfect blend cozy chic effortlessly comfy sweatshirt comfort never compromise style,80,1,1.0,True,995.0
771517411676623,https://www.facebook.com/reel/406769151805327/,2024-01-21T05:00:46.000Z,weve gathered sweetest snuggliest garment make little one go aww every outfit tiny tee pintsized perfection 499 head max fashion weekend add magic little one day,85,1,3.0,True,1101.0
771040688390962,https://www.facebook.com/reel/747614024095536/,2024-01-20T12:30:39.000Z,doesnt like little bit retail therapy every mean bring home heap awesome stuff 499 wouldnt rush max fashion today,74,0,1.0,True,1505.0
770849335076764,https://www.facebook.com/reel/3298371167129082/,2024-01-20T04:56:53.000Z,chill vibe style game heat drumroll please favorite sweater sweatshirt dropping 299 wait epic deal blinkandyoumissit affair weekend like fashion hot fast channel inner speedster rush max fashion fuzzy essential waiting,66,1,,True,1230.0
770443365117361,https://www.facebook.com/reel/283683721389664/,2024-01-19T13:03:44.000Z,post may cause extreme excitement uncontrollable smile lighter wallet grab sweater sweatshirt price low weekend rush max fashion today maxfashion womenwear maxmaniasale,63,1,1.0,True,1136.0
770334821794882,https://www.facebook.com/reel/2065293177160393/,2024-01-19T08:59:53.000Z,let face extra cozy new flex weve cracked code comfort sweater sweatshirt speak language price low buck yep heard right hurry deal weekend stop scrolling start strolling max fashion weekend maxfashion menswear maxmaniasale,63,0,1.0,True,910.0
769942958500735,https://www.facebook.com/reel/355079507241968/,2024-01-18T16:34:12.000Z,need tell irresistible deal max mania sale okay here tea shop outfit make go need wardrobe go pick favourite max fashion weekend maxfashion womenwear maxmaniasale,69,1,1.0,True,1302.0
769290428565988,https://www.facebook.com/maxfashions/posts/929599158587115:929599158587115,2024-01-17T16:06:31.000Z,,71,1,1.0,False,
769152685246429,https://www.facebook.com/reel/3771092086452410/,2024-01-17T11:44:33.000Z,wish could wear jacket everyday jacket doesnt turn head 180 leaf spinning grab nearest max fashion store go wwwmaxfashioncom maxfashion winter maxstyleminprice,67,2,1.0,True,1030.0
767779212050443,https://www.facebook.com/reel/386537384053605/,2024-01-15T04:30:48.000Z,chic sweater cozy coat time flex winter game jacket hoodies much max mania sale rush max fashion let wardrobe talking maxfashion maxmaniasale under499 winterfashion,88,1,3.0,True,1015.0
767197248775306,https://www.facebook.com/reel/274497262309350/,2024-01-14T04:30:23.000Z,said staying warm boring weve got covered literally swing try cozy jacket youve eyeing let face winter fashion real gamechanger winter musthaves max mania sale race nearest max fashion store today maxfashion winter winterfashion maxmaniasale,82,0,4.0,True,869.0
766628718832159,https://www.facebook.com/reel/1076773356896219/,2024-01-13T05:17:57.000Z,grab frontrow seat cuteness revolution every dress ticket land twirl giggle oodles style buckle grab dress scream cute starting 99 max mania sale rush nearest max fashion store weekend maxfashion maxmaniasale kidswear,1640,5,18.0,True,96486.0
766179272210437,https://www.facebook.com/reel/352984417476381/,2024-01-12T11:35:58.000Z,secretly wishing winter wardrobe makeover 2024 heard cosy winter outfit budget comfy hoodies sweater sweatshirt brighten mood weve got winter wardrobe craving covered stop scrolling go grab pick nearest max fashion store weekend maxfashion winter maxmaniasale,1002,0,2.0,True,95218.0
765494485612249,https://www.facebook.com/reel/1576991789703694/,2024-01-11T07:19:50.000Z,turn around stand ready turn head quirky back graphic redefine cool snag jawdropping style price wont looking back regret max mania sale stop scrolling walk nearest max fashion store maxfashion maxmaniasale under499,74,1,1.0,True,1226.0
764935885668109,https://www.facebook.com/reel/382196587634625/,2024-01-10T12:30:34.000Z,spill tea one sweater wed lowkey live right outfit like soft hug get grab wearwitheverything sweater nearest max fashion store r 499 today maxfashion maxmaniasale under499,69,0,3.0,True,1149.0
764886319006399,https://www.facebook.com/reel/1049333099451228/,2024-01-10T10:30:31.000Z,hoodies ultimate powerups reallife game joystick needed slip comfort press start comfy adventure love saw grab em nearest max fashion store visit wwwmaxfashioncom maxfashion winter maxstyleminprice,80,1,4.0,True,750.0
764337925727905,https://www.facebook.com/maxfashions/posts/pfbid02X2zZpHsv2Urcpni62i9otZ5mFJ1CpsE4ZYvs1H5TSV8TK8qm7atiSGAiW2kLqECPl,2024-01-09T12:55:43.000Z,dive winter chic embrace lady curated collection winter wear keep cozy without compromising style snuggly oversized sweater fierce jacket weve got vibe match winter mood maxfashion wintercollection fashionforwomen winterfashion womensfashion,70,0,7.0,False,
764162829078748,https://www.facebook.com/maxfashions/posts/pfbid02vZaCXPenATRPjpcmRv3uL4NfVhq81WVtWPQnhVWt7ohEWAsby6fEpSPVPdCf9Nn6l,2024-01-09T05:35:20.000Z,turn winter blue wow fashionable winter collection max fashion sweatshirt sweater jacket best winter coat woman find nearest max fashion store online wwwmaxfashioncom today maxfashion wintercollection fashionforwomen winterfashion womensfashion,68,1,2.0,False,
763653152463049,https://www.facebook.com/reel/385107507509435/,2024-01-08T12:30:18.000Z,hoodies go good make style icon get comfy chic pick nearest max fashion store find wwwmaxfashioncom maxfashion maxmaniasale fashionsale,81,0,1.0,True,1223.0
763506755811022,https://www.facebook.com/reel/357827556853459/,2024-01-08T06:13:28.000Z,elevate wardrobe unlimited style winter collection head nearest max fashion store check trendiest season collection woman visit wwwmaxfashioncom today maxfashion wintercollection fashionforwomen winterfashion womensfashion,67,0,1.0,True,1532.0
763070492521315,https://www.facebook.com/reel/283427961398840/,2024-01-07T12:30:44.000Z,little fashionistas unite latest kid collection cool imagination 499 max mania sale rush nearest max fashion store visit wwwmaxfashioncom today maxfashion maxmaniasale under499 kidsfashion kidscollection,72,5,2.0,True,1078.0
762873559207675,https://www.facebook.com/maxfashions/posts/pfbid02UN2MchuiferNgbdUkQB32fgo7p7NFU24568XvYNeyAgrFMibxGuYXYsvuFi9mPrgl,2024-01-07T05:22:39.000Z,unlock fashion jackpot max mania sale casual look givin feel swipe left spill tea oh here thing theyre 499 pick nearest max fashion store theyre gone maxfashion maxmaniasale under499,58,0,2.0,False,
762440239251007,https://www.facebook.com/reel/384843660660057/,2024-01-06T12:31:09.000Z,shop trendiest kid collection tiny trendsetters 499 max mania sale sprint nearest max fashion store shop online wwwmaxfashioncom today maxfashion maxmaniasale under499 kidsfashion kidscollection,78,4,1.0,True,1277.0
762390969255934,https://www.facebook.com/reel/980226813691325/,2024-01-06T10:31:01.000Z,unleash style fit ultimate flex every squad member hall street wardrobe musthaves scream zaaayum grab nearest max fashion store go wwwmaxfashioncom maxfashion newstyle freshlook maxmaniasale,47,0,1.0,True,669.0
762283509266680,https://www.facebook.com/reel/393960096336496/,2024-01-06T05:30:34.000Z,lazy sunday epic netflix marathon sweatshirt ultimate companion comfort best part grab 499 max mania sale visit nearest max fashion store go wwwmaxfashioncom maxfashion sweatshirt winterstyle winterwear,54,0,1.0,True,763.0
761867322641632,https://www.facebook.com/reel/6851210394976272/,2024-01-05T13:15:26.000Z,polo tee strike perfect balance comfy classy indulge max mania sale price falling rizz rising let swagger talking shop nearest max fashion store visit wwwmaxfashioncom maxfashion polotshirts maxmaniasale,55,1,1.0,True,1197.0
761086009386430,https://www.facebook.com/reel/266346259546617/,2024-01-04T08:12:35.000Z,cozy squad sweater weather back game chill hang epic adventure sweater ultimate style sidekick grab favorite nearest max fashion store visit wwwmaxfashioncom maxfashion pufferjackets winterstyle winterwear,80,0,1.0,True,1571.0
760586769436354,https://www.facebook.com/reel/673772824957182/,2024-01-03T12:37:32.000Z,dressed impress ready flex serving look cooler winter chill pick vibe nearest max fashion store go maxfashioncom maxfashion maxstyleminprice winterstyle winterwear,47,0,1.0,True,835.0
760466389448392,https://www.facebook.com/reel/1766506200441388/,2024-01-03T07:12:24.000Z,frosty weather wont dull sparkle grab glam piece show like main character season winter party time bringing heat go pick party avatar nearest max fashion store go wwwmaxfashioncom maxfashion maxstyleminprice winterstyle winterwear,54,0,2.0,True,969.0
760062576155440,https://www.facebook.com/reel/370819102303223/,2024-01-02T12:54:54.000Z,level snow game trendiest thread let fashion cool temperature outside winter wear whole vibe shop nearest max fashion store visit wwwmaxfashioncom maxfashion maxstyleminprice winterstyle winterwear,55,0,5.0,True,1462.0
759931939501837,https://www.facebook.com/reel/748627219947479/,2024-01-02T06:57:51.000Z,imagine softest cuddle cloud form sweater thats level cozy talking let real maxfashion maxstyleminprice winterstyle winterwear,51,1,1.0,True,863.0
759366432891721,https://www.facebook.com/reel/2163537067326869/,2024-01-01T06:30:19.000Z,diggin swag blackonblack steal win got plan long weekend relax swing nearest max fashion store visit wwwmaxfashioncom maxfashion maxstyleminprice streetstyle womenfashion,51,0,2.0,True,687.0
758837629611268,https://www.facebook.com/reel/1041577883778242/,2023-12-31T12:30:26.000Z,bag flex level roof slaying vibe lit practically mood thats even best part theyre grab max mania sale nearest max fashion store visit wwwmaxfashioncom maxfashion maxmaniasale under499,58,0,4.0,True,1543.0
758798112948553,https://www.facebook.com/reel/206680849101226/,2023-12-31T10:50:19.000Z,chic comfort meet unmatched winter style unbelievable deal grab winter essential max mania sale rush nearest max fashion store visit wwwmaxfashioncom today maxfashion maxmaniasale under499 winterfashion womensfashion,40,0,1.0,True,2438.0
758707009624330,https://www.facebook.com/reel/1811941855915668/,2023-12-31T06:32:53.000Z,cant visit nearest max fashion store find whats making go omg psst new year look come true maxfashion friendsmeme maxmaniasale,51,0,1.0,True,1014.0
758221489672882,https://www.facebook.com/reel/710942061137064/,2023-12-30T09:34:29.000Z,sale servin look hot wallet cant say come shop look thatll steal everyones attention maxfashion newyear2024 maxmaniasale,103,4,4.0,True,12585.0
758163489678682,https://www.facebook.com/reel/1021766762458835/,2023-12-30T06:27:50.000Z,get chance shop max mania sale yet dont forget swipe mad deal turn closet vibe kidding discount sending shockwaves drip without dip wallet go run nearest max fashion store today visit wwwmaxfashioncom maxfashion maxmaniasale under499,56,0,,True,1223.0
757773913050973,https://www.facebook.com/maxfashions/posts/pfbid0E1BtP9ZUWiGZgcFGc7iMdjNzFVKDsxN8pCEsfMdjdCfho4FsrHgemt7ebM7Krb2Cl,2023-12-29T14:27:01.000Z,let tiny legend rewrite rule playtime pick teenyweeny adorable outfit nearest max fashion store visit wwwmaxfashioncom maxfashion winterfashion kidsfashion,68,4,4.0,False,
757679303060434,https://www.facebook.com/reel/2386452274897886/,2023-12-29T12:30:25.000Z,need solid plan youve got standout stripe go pick wardrobe nearest max fashion store set weekend maxfashion winterfashion maxmaniasale fashionsale,46,0,1.0,True,949.0
757519663076398,https://www.facebook.com/reel/1530147950858938/,2023-12-29T06:59:37.000Z,put coziest fit get ready day fam max mania sale 499 take care winter staple pick favorite nearest max fashion store maxfashion winterfashion maxmaniasale fashionsale,59,0,1.0,True,1183.0
757090976452600,https://www.facebook.com/reel/1096779681328917/,2023-12-28T13:39:21.000Z,winter vibe point wrapped softness perfect yarn hug sweater statement celebration frosty day chilly night undeniable allure seasonal style steal favorite wardrobe max mania sale shop nearest max fashion store visit wwwmaxfashioncom maxfashion winterfashion womenfashion maxmaniasale,62,2,3.0,True,1481.0
757037823124582,https://www.facebook.com/maxfashions/posts/pfbid03M4Pi3m5wYmc4tf4G1sUneygQMZQrVv9bcBkWKum3XKtoBS4Vma9UWAA3GsPPff7l,2023-12-28T11:42:29.000Z,overcoat jacket winter incomplete without cozy vibe flex worthy outfit right ditch basic drop nearest max fashion store grab favorite max mania sale theyre gone here secret theyre 499 maxfashion winterfashion womenfashion maxmaniasale,50,0,11.0,False,
756385576523140,https://www.facebook.com/maxfashions/videos/1407239660172937/,2023-12-27T11:13:59.000Z,dive winter vibe cozy thread scream cool without feeling chill men woman time turn frosty street runway bundle break winter swag let icy adventure begin maxfashion winter mensfashion womensfashion,60,0,3.0,True,1728.0
755807569914274,https://www.facebook.com/maxfashions/videos/1063516974689837/,2023-12-26T12:59:46.000Z,breaking ice cable knit winter got nothing vibe get max fashion near maxfashion maxstyleminprice winter mensfashion cableknitsweater,58,0,9.0,True,1793.0
753746340120397,https://www.facebook.com/reel/1722791388230710/,2023-12-23T09:58:54.000Z,chill vibe hot deal winter essential 499 max mania sale stay cozy rush nearest max fashion maxfashion maxmaniasale under499 winterfashion mensfashion,81,5,4.0,True,2207.0
753085843519780,https://www.facebook.com/reel/388745593815946/,2023-12-22T11:06:06.000Z,wishlist santa 1 max fashion gift card 2 thats merry christmas get max gift card nearest max fashion today maxfashion giftcards gifting,142,5,4.0,True,3952.0
751758116985886,https://www.facebook.com/reel/1035420187723029/,2023-12-20T12:31:28.000Z,party mode there thing much bling come party outfit dont yall think grab favorite nearest max fashion store visit maxfashioncom today maxfashion maxstyleminprice partylooks winterfashion christmas partywear,79,5,11.0,True,2868.0
751108253717539,https://www.facebook.com/reel/1098777764894318/,2023-12-19T10:28:10.000Z,delhi heart wardrobe jacket iconic here proof rush nearest max fashion get winter style sorted maxfashion maxstyleminprice winterfashion fashionjourney,333,16,10.0,True,70375.0
750504763777888,https://www.facebook.com/reel/6241806362586095/,2023-12-18T12:08:12.000Z,well thats temperature drop bengaluru get ready sleigh game coolest drop rush nearest max fashion get favourite maxfashion maxstyleminprice winterfashion bengaluru cgiart,186,11,13.0,True,22380.0
749759303852434,https://www.facebook.com/reel/2687795811373204/,2023-12-17T09:23:49.000Z,join coreculture sale 499 max mania sale serving lewks cant ignore get hand max store near visit wwwmaxfashioncom maxfashion maxmaniasale fashionsale under499,80,3,8.0,True,2535.0
749137747247923,https://www.facebook.com/maxfashions/videos/886184989727114/,2023-12-16T09:51:13.000Z,chill literal chill seeing max fashion winter fit shop max mania sale 499 visit nearest max store wwwmaxfashioncom make look maxfashion maxmaniasale fashionsale,78,4,4.0,True,2348.0
747208430774188,https://www.facebook.com/reel/895792682105907/,2023-12-13T12:53:03.000Z,max mania sale 499 live offer like never choose wide range garment accessory footwear rs499 rush nearest max fashion shop online maxfashion maxmaniasale neverbefore under499 sale,89,9,13.0,True,4839.0
747119310783100,https://www.facebook.com/reel/375647874926137/,2023-12-13T09:13:19.000Z,max mania 499 sale live offer like never choose wide range garment accessory footwear rs499 rush nearest max fashion shop online maxfashion maxmaniasale neverbefore under499 sale,4095,17,11.0,True,273358.0
746432014185163,https://www.facebook.com/reel/301832076178330/,2023-12-12T12:33:28.000Z,max mania sale back get ready make head turn max preview sale 499 starting tomorrow gonna lit rush nearest max store maxfashion maxmaniasale endofseasonsale under499 select merchandise,24393,24,16.0,True,922246.0
746346734193691,https://www.facebook.com/reel/1707533176397368/,2023-12-12T10:02:18.000Z,say life journey say mine wild ride biker jacket anonymous rock asphalt runway vibe simultaneously settle one get jacket nearest max fashion maxfashion maxstyleminprice biker bikerjacket winterfashion womensstyle,73,8,1.0,True,1564.0
745794360915595,https://www.facebook.com/reel/746561424002487/,2023-12-11T12:36:27.000Z,short jacket tall vibe embracing winter side sas warning may cause major jacket envy standardlength puff wearer get nearest max fashion maxfashion maxstyleminprice croppedpufferjacket puffer womensfashion winterstyle,92,7,11.0,True,2335.0
745181480976883,https://www.facebook.com/reel/1535493033877972/,2023-12-10T11:38:59.000Z,something big card keep guessing reveal date get closer maxfashion bigreveal staytuned,4663,12,10.0,True,467294.0
745069867654711,https://www.facebook.com/reel/1021448635638468/,2023-12-10T06:37:22.000Z,well nothing get cooler sweater identity crisis turn fashion statement reversible vibe win shop reversible piece nearest max fashion visit maxfashioncom maxfashion maxstyleminprice mensfashion reversible sweater winterstyle,78,10,2.0,True,1438.0
744620281033003,https://www.facebook.com/reel/246924128213274/,2023-12-09T12:44:34.000Z,back get ready witness something like never get mm stay tuned maxfashion neverbefore staytuned bigreveal,7664,4,6.0,True,234445.0
744575657704132,https://www.facebook.com/maxfashions/videos/1495626081234013/,2023-12-09T10:58:50.000Z,sweater game strong print game stronger life give chilly day throw quirky sweater make fashion fiesta rush nearest max fashion add wardrobe maxfashion maxstyleminprice winterwear womenssweaters sweater winterstyle,85,8,2.0,True,1645.0
743446454483719,https://www.facebook.com/maxfashions/posts/pfbid0U7pyKahBQwEAc789T6LqsFthaBGwnNjpLeFrnbcXxNeyKfcqni6K569kGFCCm54Al,2023-12-07T11:24:52.000Z,contest alert exciting gift win click photo anything retro posse share story maxgoesretro tag u comment quirky line comment section using word retro last thing tag 3 friend comment section well maxfashion maxgoesretro contestalert contest retrovibes,230,88,162.0,False,
743306981164333,https://www.facebook.com/reel/3340686019525441/,2023-12-07T05:11:52.000Z,say va va voom get ready netflix watch party today squad vibe max fashion away guy nothing wait rush nearest max fashion get party started maxfashion maxgoesretro retrovibes netflix,84,2,7.0,True,3997.0
742719704556394,https://www.facebook.com/maxfashions/posts/pfbid0nV4bmAjntdFoNdvEjDVniR4nKh1oHeARJuPrv5RVD4tKAshhCRU6xuhSReGfbb9kl,2023-12-06T04:59:28.000Z,excited big release tomorrow know help get ready watch party tomorrow let get retro visit nearest max fashion shop online maxfashioncom today maxfashion maxgoesretro netflix bigrelease retrovibes,86,6,7.0,False,
742265597935138,https://www.facebook.com/maxfashions/posts/pfbid02NHVbvVdDtfJb1tC7hwu5rDe4uDimEeBikFdkzCpgzPift1qJrXMChpJPSU5PejJ6l,2023-12-05T09:37:24.000Z,collaboration pegdarling arent iconic bold statement timeless pattern headturner hand accessorising sticking minimalism game changer latest gothic grunge accessory drop look shop accessory bolder hue maxfashioncom head nearest max fashion store maxfashion gothicgrunge max msmp maxstyleminprice accessory,91,3,4.0,False,
740907691404262,https://www.facebook.com/reel/1453893615171748/,2023-12-03T03:47:00.000Z,last day alert final chance repeat final chance max fashion faves buy 2 get 1 free entire store condition apply till today beat clock shop incredible offer gone forever visit u instore maxfashioncom max maxfashion maxstyleminprice buy2get1free b2g1 17yearsofmaxfashion,1355,14,14.0,True,349111.0
740480548113643,https://www.facebook.com/reel/730143795229191/,2023-12-02T10:11:01.000Z,bad idea miss max birthday bash 3 lac customer celebrated buy 2 get 1 free offer yesterday took back garment worth r 5 crore absolutely free offer valid entire store condition apply head nearest max fashion store visit maxfashioncom valid 2nd 3rd dec maxfashion maxturns17 buy2get1free noconditionsapply last2days,6735,8,16.0,True,571886.0
740383421456689,https://www.facebook.com/reel/826402842569014/,2023-12-02T05:09:40.000Z,would need much bigger shopping bag buy 2 get 1 free entire store condition apply rush nearest max fashion visit maxfashioncom maxfashion maxturns17 buy1get1free noconditionsapply,187,7,11.0,True,19400.0
739950548166643,https://www.facebook.com/reel/916177279940970/,2023-12-01T11:24:58.000Z,say hello biggest party yes celebrate 17 year max b2g1 free best part take pick entire store condition apply good true check visit maxfashioncom store near maxfashion womensstyles buy2get1free b2g1 17yearsofmaxfashion,563,5,9.0,True,99282.0
739741561520875,https://www.facebook.com/reel/1108179740178395/,2023-12-01T05:15:57.000Z,collaborationmahiirawatt aryannnsingha party started guy entire store condition apply thats max fashion buy 2 get 1 free get retro vibe squad live rush nearest max fashion maxfashion maxturns17 buy2get1free entiresrore noconditionsapply celebration party,66,5,7.0,True,2164.0
739743534854011,https://www.facebook.com/reel/1870580573357828/,2023-12-01T05:15:50.000Z,collaborationmahiirawatt aryannnsingha party started guy entire store condition apply thats max fashion buy 2 get 1 free get retro vibe squad live rush nearest max fashion maxfashion maxturns17 buy2get1free entiresrore noconditionsapply celebration party,55,0,1.0,True,1174.0
739086571586374,https://www.facebook.com/maxfashions/videos/1495015624616940/,2023-11-30T06:33:48.000Z,hear 17 amazing year max celebrate big moment weve got biggest offer year buy 2 get 1 free entire store condition applied kidding come check visit nearest max fashion store log onto maxfashionin max maxfashion 17years maxfashionandyou 17yearsofmaxfashion anniversary birthday indiasbiggestparty buy2get1free sale biggestoffer biggestdiscount,19558,23,10.0,True,1012671.0
738695898292108,https://www.facebook.com/reel/293167339746144/,2023-11-29T13:58:35.000Z,remember 16th bday bash wasnt lit guess year weve got even bigger better plan 17th groove u 1st 3rd december ultimate celebration get ready party like never maxfashion maxturns17 17years fashion neverbefore,1137,3,6.0,True,97983.0
738581258303572,https://www.facebook.com/maxfashions/posts/pfbid02uL9eAr4B1ZTmitynZtgXyFJSQWBtuLwrAWdCu6t47PfrJM73QFQhHpHW1ieWKGLql,2023-11-29T10:55:00.000Z,old school cool fashion vibe personalised iconic style get iconic style nearest max fashion maxfashion maxgoesretro fashion retrovibes sweaterweather,50,2,5.0,False,
